_id,hadith_number,book_id,narrator_chain_ids,hadith_title,ayat_ids,xref_id,xref_url,islmwy_page,book_page,hadith_status,book_name,page_title,chapter,chapter_id,section,sub_sections,matn_text,isnad_text,h_wa_haddathana,url,main_subj,main_subj_ids,tree_subj_ids,tree_subj_list
bukhari-02390,2390,islamweb-0000,['bukhari-02390-00'],nindex.php?page=treesubj&link=7573_7423_7564_7570_33637_24554من أعتق نصيبا أو شقيصا في مملوك فخلاصه عليه في ماله إن كان له مال,[],652342,https://www.islamweb.netnindex.php?page=hadith&LINKID=652342,bukhari-02393,893,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب إذا أعتق نصيبا في عبد وليس له مال استسعي العبد غير مشقوق عليه على نحو الكتابة- الجزء رقم2,باب إذا أعتق نصيبا في عبد وليس له مال استسعي العبد غير مشقوق عليه على نحو الكتابة,5e44e38054f6775b6cb79e8f9d261b8f,,,من أعتق نصيبا أو شقيصا في مملوك فخلاصه عليه في ماله إن كان له مال وإلا قوم عليه فاستسعي به غير مشقوق عليه,2390 حدثنا أحمد ابن أبي رجاء حدثنا يحيى بن آدم حدثنا جرير بن حازم سمعت قتادة قال حدثني النضر بن أنس بن مالك عن بشير بن نهيك عن أبي هريرة رضي الله عنه قال قال النبي صلى الله عليه وسلم من أعتق شقيصا من عبد حدثنا مسدد حدثنا يزيد بن زريع حدثنا سعيد عن قتادة عن النضر بن أنس عن بشير بن نهيك عن أبي هريرة رضي الله عنه أن النبي صلى الله عليه وسلم قال تابعه حجاج بن حجاج وأبان وموسى بن خلف عن قتادة اختصره شعبة,0,https://www.islamweb.net/ar/library/content/0/2393/,من أعتق نصيبا أو شقيصا في مملوك فخلاصه عليه في ماله إن كان له مال,413793731a6a57514d0e0b1c97f23ba4,"['33e31dad9df5d7848e5d74c1477fcc74', 'a3e42e9b2ea69de19815bcdc68c2fd88', '8fbca6515cdb8b10e959badeaa9bd9a6', 'e07dd7b062509d88845e015481eaf345', '9b37c6bc28c48ab3f3e721f9a70303ed', 'e1a6725ee3f2ce55f246d4570a29af40']","['أخذ الشريك قيمة نصيبه من العبد المشترك', 'الإعتاق لوجه الله', 'سراية العتق', 'إعتاق العبد المشترك', 'سعاية العبد', 'الإحسان إلى الخادم والرقيق وحسن معاملتهم']"
bukhari-02391,2391,islamweb-0000,['bukhari-02391-00'],قال النبي صلى الله عليه وسلم,[],652343,https://www.islamweb.netnindex.php?page=hadith&LINKID=652343,bukhari-02394,894,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب الخطإ والنسيان في العتاقة والطلاق ونحوه ولا عتاقة إلا لوجه الله- الجزء رقم2,باب الخطإ والنسيان في العتاقة والطلاق ونحوه ولا عتاقة إلا لوجه الله,d56ddc862df66ad010694ea8c012a8ad,,,قال النبي صلى الله عليه وسلم إن الله تجاوز لي عن أمتي ما وسوست به صدورها ما لم تعمل أو تكلم,2391 حدثنا الحميدي حدثنا سفيان حدثنا مسعر عن قتادة عن زرارة بن أوفى عن أبي هريرة رضي الله عنه قال,0,https://www.islamweb.net/ar/library/content/0/2394/,إن الله تجاوز لي عن أمتي ما وسوست به صدورها,5c7a331991144c5aef387c00e7caf420,"['161f169f3532030cbcf61f4bd0a07495', '0fdf486ac02cbd5761d6f510e958725c', '4ccc5324d3ba344ff8d92e91ddaf6ac5', 'e7df2102b6bf807a24aa9a25e2e3ad6f']","['يسر الإسلام', 'الهم بالمعصية لا يعد سيئة', 'ما يتحقق به الحنث في اليمين ( موجب الحنث في اليمين )', 'نية الطلاق من غير تلفظ']"
bukhari-02392,2392,islamweb-0000,['bukhari-02392-00'],عن النبي صلى الله عليه وسلم قال,[],652344,https://www.islamweb.netnindex.php?page=hadith&LINKID=652344,bukhari-02395,894,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب الخطإ والنسيان في العتاقة والطلاق ونحوه ولا عتاقة إلا لوجه الله- الجزء رقم2,باب الخطإ والنسيان في العتاقة والطلاق ونحوه ولا عتاقة إلا لوجه الله,d56ddc862df66ad010694ea8c012a8ad,,,عن النبي صلى الله عليه وسلم قال الأعمال بالنية ولامرئ ما نوى فمن كانت هجرته إلى الله ورسوله فهجرته إلى الله ورسوله ومن كانت هجرته لدنيا يصيبها أو امرأة يتزوجها فهجرته إلى ما هاجر إليه,2392 حدثنا محمد بن كثير عن سفيان حدثنا يحيى بن سعيد عن محمد بن إبراهيم التيمي عن علقمة بن وقاص الليثي قال سمعت عمر بن الخطاب رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2395/,الأعمال بالنية,c5afcaa2801131914dba0c556946d40d,"['1528c519f4e5ea76e89cf07cfe624744', '2d94aaec1af3d87bb4816e796b386a54', '3913d022573b89948a5d22ed82543c63', '7d9f1c5ae5365240ce70ea15cab71b2f', 'eaabe0f3ff6907f261a5722440c6e0ab', '0e086141e888f5653c5da5e40aa09239', 'dca0b5a8f0f7be2ea666db614d18f7c4', 'd993533837450277235874d515cb5920', '0929753ee8c9b4da31b81fd1ba268013', '10bbdb4ef4c4971b39f36ff53bedacac', '944bd3c8451bf17de194408ba72dd832', 'a8dee13c3ef0c8e11cf6dba8c3afc2a6', '9ff10c743223958c571d377ab1cccc76', '064963ba9dd79dd73598101e148236ec', '2a90ee14f3c740749738470224aabc72']","['نية الوضوء', 'النية في الغسل', 'النية في التيمم', 'من أركان الصلاة النية', 'الإحرام مع النية', 'تقسيم النية بحسب المؤاخذة الأخروية', 'إخلاص النية في الجهاد', 'الإخلاص في النية', 'النية في الصيام', 'اليمين المعقودة', 'طلاق المجنون', 'طلاق المكره', 'طلاق النائم', 'طلاق الساهي', 'طلاق المخطئ']"
bukhari-02393,2393,islamweb-0000,['bukhari-02393-00'],أنه لما أقبل يريد الإسلام ومعه غلامه ضل كل واحد منهما من صاحبه فأقبل بعد ذلك,[],652345,https://www.islamweb.netnindex.php?page=hadith&LINKID=652345,bukhari-02396,894,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب إذا قال رجل لعبده هو لله ونوى العتق والإشهاد في العتق- الجزء رقم2,باب إذا قال رجل لعبده هو لله ونوى العتق والإشهاد في العتق,e3872d073691e69142c35c32d3a3f667,,,أنه لما أقبل يريد الإسلام ومعه غلامه ضل كل واحد منهما من صاحبه فأقبل بعد ذلك وأبو هريرة جالس مع النبي صلى الله عليه وسلم فقال النبي صلى الله عليه وسلم يا أبا هريرة هذا غلامك قد أتاك فقال أما إني أشهدك أنه حر قال فهو حين يقول يا ليلة من طولها وعنائها على أنها من دارة الكفر نجت,2393 حدثنا محمد بن عبد الله بن نمير عن محمد بن بشر عن إسماعيل عن قيس عن أبي هريرة رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2396/,يا أبا هريرة هذا غلامك قد أتاك فقال أما إني أشهدك أنه حر,31c89b6379ad3d7d9dfac6485f49fb2a,"['2f37ed2850b9d1d8047f8276785f72ed', '193e1ae7cf73190d34af430a0dadde7b', '7f8a36e9c162a5c1178335d780c8e50b']","['ألفاظ الإعتاق', 'ظهور العتق بالبينة', 'الشعر النزيه في مدح وسيرة النبي صلى الله عليه وسلم']"
bukhari-02394,2394,islamweb-0000,['bukhari-02394-00'],لما قدمت على النبي صلى الله عليه وسلم قلت في الطريق,[],652346,https://www.islamweb.netnindex.php?page=hadith&LINKID=652346,bukhari-02397,895,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب إذا قال رجل لعبده هو لله ونوى العتق والإشهاد في العتق- الجزء رقم2,باب إذا قال رجل لعبده هو لله ونوى العتق والإشهاد في العتق,e3872d073691e69142c35c32d3a3f667,,,لما قدمت على النبي صلى الله عليه وسلم قلت في الطريق يا ليلة من طولها وعنائها على أنها من دارة الكفر نجت [ ص: 895 ] قال وأبق مني غلام لي في الطريق قال فلما قدمت على النبي صلى الله عليه وسلم بايعته فبينا أنا عنده إذ طلع الغلام فقال لي رسول الله صلى الله عليه وسلم يا أبا هريرة هذا غلامك فقلت هو حر لوجه الله فأعتقته,2394 حدثنا عبيد الله بن سعيد حدثنا أبو أسامة حدثنا إسماعيل عن قيس عن أبي هريرة رضي الله عنه قال قال أبو عبد الله لم يقل أبو كريب عن أبي أسامة حر,0,https://www.islamweb.net/ar/library/content/0/2397/,يا أبا هريرة هذا غلامك فقلت هو حر لوجه الله فأعتقته,28c20e7fd51b1e1aef9e381f2a6d86bc,"['2f37ed2850b9d1d8047f8276785f72ed', '193e1ae7cf73190d34af430a0dadde7b', '7f8a36e9c162a5c1178335d780c8e50b']","['ألفاظ الإعتاق', 'ظهور العتق بالبينة', 'الشعر النزيه في مدح وسيرة النبي صلى الله عليه وسلم']"
bukhari-02395,2395,islamweb-0000,['bukhari-02395-00'],ومعه غلامه وهو يطلب الإسلام فضل أحدهما صاحبه بهذا وقال,[],652347,https://www.islamweb.netnindex.php?page=hadith&LINKID=652347,bukhari-02398,895,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب إذا قال رجل لعبده هو لله ونوى العتق والإشهاد في العتق- الجزء رقم2,باب إذا قال رجل لعبده هو لله ونوى العتق والإشهاد في العتق,e3872d073691e69142c35c32d3a3f667,,,ومعه غلامه وهو يطلب الإسلام فضل أحدهما صاحبه بهذا وقال أما إني أشهدك أنه لله,2395 حدثنا شهاب بن عباد حدثنا إبراهيم بن حميد عن إسماعيل عن قيس قال لما أقبل أبو هريرة رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2398/,أما إني أشهدك أنه لله,438bf6be9b43a120390f3669dad63cee,"['2f37ed2850b9d1d8047f8276785f72ed', '193e1ae7cf73190d34af430a0dadde7b']","['ألفاظ الإعتاق', 'ظهور العتق بالبينة']"
bukhari-02396,2396,islamweb-0000,['bukhari-02396-00'],إن,[],652348,https://www.islamweb.netnindex.php?page=hadith&LINKID=652348,bukhari-02399,895,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب أم الولد- الجزء رقم2,باب أم الولد,11451d5d78897bd6c2ade912dca1484c,,,إن عتبة بن أبي وقاص عهد إلى أخيه سعد بن أبي وقاص أن يقبض إليه ابن وليدة زمعة قال عتبة إنه ابني فلما قدم رسول الله صلى الله عليه وسلم زمن الفتح أخذ سعد ابن وليدة زمعة فأقبل به إلى رسول الله صلى الله عليه وسلم وأقبل معه بعبد بن زمعة فقال سعد يا رسول الله هذا ابن أخي عهد إلي أنه ابنه فقال عبد بن زمعة يا رسول الله هذا أخي ابن وليدة زمعة ولد على فراشه فنظر رسول الله صلى الله عليه وسلم إلى ابن وليدة زمعة فإذا هو أشبه الناس به فقال رسول الله صلى الله عليه وسلم هو لك يا عبد بن زمعة من أجل أنه ولد على فراش أبيه قال رسول الله صلى الله عليه وسلم احتجبي منه يا سودة بنت زمعة مما رأى من شبهه بعتبة وكانت سودة زوج النبي صلى الله عليه وسلم,2396 حدثنا أبو اليمان أخبرنا شعيب عن الزهري قال حدثني عروة بن الزبير أن عائشة رضي الله عنها قالت,0,https://www.islamweb.net/ar/library/content/0/2399/,من أجل أنه ولد على فراش أبيه قال رسول الله صلى الله عليه وسلم احتجبي منه يا سودة بنت زمعة مما رأى من شبهه بعتبة,c4a6008ea057e56aa4e158e5d5ea6af4,"['a6d3eb2bc88ec622a2a50fe31c33a7c4', 'e776c311738eb83129dcd4fb56c62a7d', '4b49c20bdf0c15e9ebae5a137d26c525', '87f39b1607f2b1db0aa5268997b9731e', 'a0c83cf8804efeba8375936b64e09296', '216fb5e9e510a428da19729c66c3cd19', '816218b722bf0828365f89849d76e587']","['حجاب أزواج النبي', 'يثبت النسب بالقائف', 'الأحق بالحضانة', 'الموصى فيه اليتيم', 'التنازع في حضرة النبي', 'طلب المدعي الحق لغيره', 'ثبوت النسب بالفراش في النكاح الصحيح']"
bukhari-02397,2397,islamweb-0000,['bukhari-02397-00'],أعتق رجل منا عبدا له عن دبر,[],652349,https://www.islamweb.netnindex.php?page=hadith&LINKID=652349,bukhari-02400,895,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب بيع المدبر- الجزء رقم2,باب بيع المدبر,d17f4886a47b42ed120c365556c9ab30,,,أعتق رجل منا عبدا له عن دبر فدعا النبي صلى الله عليه وسلم به فباعه قال جابر مات الغلام عام أول,2397 حدثنا آدم بن أبي إياس حدثنا شعبة حدثنا عمرو بن دينار سمعت جابر بن عبد الله رضي الله عنهما قال,0,https://www.islamweb.net/ar/library/content/0/2400/,فدعا النبي صلى الله عليه وسلم به فباعه قال جابر مات الغلام عام أول,6d9a167476f4f9fa0ff7a13d80bc837d,['2e2487650b78e324a8500044c7a92f2d'],['بيع المدبر']
bukhari-02398,2398,islamweb-0000,['bukhari-02398-00'],nindex.php?page=treesubj&link=7626_33633نهى رسول الله صلى الله عليه وسلم عن بيع الولاء,[],652350,https://www.islamweb.netnindex.php?page=hadith&LINKID=652350,bukhari-02401,896,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب بيع الولاء وهبته- الجزء رقم2,باب بيع الولاء وهبته,4ae2bb66cd8f410eb5c98235771a00b1,,,نهى رسول الله صلى الله عليه وسلم عن بيع الولاء وعن هبته,2398 حدثنا أبو الوليد حدثنا شعبة قال أخبرني عبد الله بن دينار سمعت ابن عمر رضي الله عنهما يقول,0,https://www.islamweb.net/ar/library/content/0/2401/,نهى رسول الله صلى الله عليه وسلم عن بيع الولاء,53a9cbbc658934b9cdecb7faf99ab69f,"['4cfc7849dd944d3e82ceee81dbfa78df', '9c0cdec77a129f58423566ba06e11dd3']","['بيع الولاء', 'التصرف في الولاء']"
bukhari-02399,2399,islamweb-0000,['bukhari-02399-00'],اشتريت,[],652351,https://www.islamweb.netnindex.php?page=hadith&LINKID=652351,bukhari-02402,896,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب بيع الولاء وهبته- الجزء رقم2,باب بيع الولاء وهبته,4ae2bb66cd8f410eb5c98235771a00b1,,,اشتريت بريرة فاشترط أهلها ولاءها فذكرت ذلك للنبي صلى الله عليه وسلم فقال أعتقيها فإن الولاء لمن أعطى الورق فأعتقتها فدعاها النبي صلى الله عليه وسلم فخيرها من زوجها فقالت لو أعطاني كذا وكذا ما ثبت عنده فاختارت نفسها,2399 حدثنا عثمان بن أبي شيبة حدثنا جرير عن منصور عن إبراهيم عن الأسود عن عائشة رضي الله عنها قالت,0,https://www.islamweb.net/ar/library/content/0/2402/,الولاء لمن أعطى الورق,3498303a3a8b087727cddf391f474c3b,"['6a57c9db569ef96299e35bfc36d18607', '9fc3a26e5c3c65c13666a7ceaa0be5eb', '2f89ab49a66fd70324a96da16bff6d35', '794c80e645684b7735d429dab2780531', 'c7b23904ba7a270f2445a8a68fd27b22', '5938c9fffae3bdc97ee5a27a9eb13e30', 'd9db621e2706b0f9dd3d7922afe8e485']","['حكم صدقة المرأة', 'من أسباب الإرث الولاء', 'عتق بريرة', 'تخيير الزوجة', 'اشتراط بيع آخر أو غيره من العقود في عقد البيع', 'الشروط في البيع', 'الولاء للمعتق']"
bukhari-02400,2400,islamweb-0000,['bukhari-02400-00'],أن رجالا من,[],652352,https://www.islamweb.netnindex.php?page=hadith&LINKID=652352,bukhari-02403,896,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب إذا أسر أخو الرجل أو عمه هل يفادى إذا كان مشركا- الجزء رقم2,باب إذا أسر أخو الرجل أو عمه هل يفادى إذا كان مشركا,6c2f2f228964bebfc97f5de6b542e9ca,,,أن رجالا من الأنصار استأذنوا رسول الله صلى الله عليه وسلم فقالوا ائذن لنا فلنترك لابن أختنا عباس فداءه فقال لا تدعون منه درهما,2400 حدثنا إسماعيل بن عبد الله حدثنا إسماعيل بن إبراهيم بن عقبة عن موسى بن عقبة عن ابن شهاب قال حدثني أنس رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2403/,لا تدعون منه درهما,881c6e2daf8a29d35bb81e3efba72ce7,['80664228000404e0ed55b37f1e29b9b6'],['ما يفعله الإمام بالأسرى']
bukhari-02401,2401,islamweb-0000,['bukhari-02401-00'],أعتق في الجاهلية مائة رقبة وحمل على مائة بعير فلما أسلم,[],652353,https://www.islamweb.netnindex.php?page=hadith&LINKID=652353,bukhari-02404,897,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب عتق المشرك- الجزء رقم2,باب عتق المشرك,9e9173e16091bf22686fe95e6a281b36,,,أعتق في الجاهلية مائة رقبة وحمل على مائة بعير فلما أسلم [ ص: 897 ] حمل على مائة بعير وأعتق مائة رقبة قال فسألت رسول الله صلى الله عليه وسلم فقلت يا رسول الله أرأيت أشياء كنت أصنعها في الجاهلية كنت أتحنث بها يعني أتبرر بها قال فقال رسول الله صلى الله عليه وسلم أسلمت على ما سلف لك من خير,2401 حدثنا عبيد بن إسماعيل حدثنا أبو أسامة عن هشام أخبرني أبي أن حكيم بن حزام رضي الله عنه,0,https://www.islamweb.net/ar/library/content/0/2404/,أسلمت على ما سلف لك من خير,fbf1dca69fcff564a5ddbe9a3203a837,"['52b33c229cdd87a974905244f05c98b2', 'afa2892251f3abb5ef5d983cbb1b71e4']","['العمل بفضائل الجاهلية', 'تعريف الإسلام وفضله']"
bukhari-02402,2402,islamweb-0000,['bukhari-02402-00'],أخبراه أن النبي صلى الله عليه وسلم قام حين جاءه وفد,[],652354,https://www.islamweb.netnindex.php?page=hadith&LINKID=652354,bukhari-02405,898,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب من ملك من العرب رقيقا فوهب وباع وجامع وفدى وسبى الذرية- الجزء رقم2,باب من ملك من العرب رقيقا فوهب وباع وجامع وفدى وسبى الذرية,454ebdc983a66439b0cd0ab9667ada20,,,أخبراه أن النبي صلى الله عليه وسلم قام حين جاءه وفد هوازن فسألوه أن يرد إليهم أموالهم وسبيهم فقال إن معي من ترون وأحب الحديث إلي أصدقه فاختاروا إحدى الطائفتين إما المال وإما السبي وقد كنت استأنيت بهم وكان النبي صلى الله عليه وسلم انتظرهم بضع عشرة ليلة حين قفل من الطائف فلما تبين لهم أن النبي صلى الله عليه وسلم غير راد إليهم إلا إحدى الطائفتين قالوا فإنا نختار سبينا فقام النبي صلى الله عليه وسلم في الناس فأثنى على الله بما هو أهله ثم قال أما بعد فإن إخوانكم قد جاءونا تائبين وإني رأيت أن أرد إليهم سبيهم فمن أحب منكم أن يطيب ذلك فليفعل ومن أحب أن يكون على حظه حتى نعطيه إياه من أول ما يفيء الله علينا فليفعل فقال الناس طيبنا لك ذلك قال إنا لا ندري من أذن منكم ممن لم يأذن فارجعوا حتى يرفع إلينا عرفاؤكم أمركم فرجع الناس فكلمهم عرفاؤهم ثم رجعوا إلى النبي صلى الله عليه وسلم فأخبروه أنهم طيبوا وأذنوا فهذا الذي بلغنا عن سبي هوازن [ ص: 898 ] وقال أنس قال عباس للنبي صلى الله عليه وسلم فاديت نفسي وفاديت عقيلا,2402 حدثنا ابن أبي مريم قال أخبرنا الليث عن عقيل عن ابن شهاب ذكر عروة أن مروان والمسور بن مخرمة,0,https://www.islamweb.net/ar/library/content/0/2405/,وأحب الحديث إلي أصدقه فاختاروا إحدى الطائفتين إما المال وإما السبي,da91007c58ae576404d5160fba15294c,"['710e8b6a896177218af95174cce308b8', '14a24f86b8d5bafb4c235f235ec47092', '258ea4f1200d4ada0f1528e9d434c41a', '414b85e1e057c59fa44db4ef94d7290e', '9ef384ec6735ca409fef8e3c7d46fc7c', 'e17bb1f5d2192edad2f22d91a87d84d5', '80664228000404e0ed55b37f1e29b9b6', 'c5baa7198b5f7e2b3ff80ab7e831cad3']","['أسلوب النبي في خطبه', 'وفد هوازن', 'الموهوب له من أركان الهبة', 'هبة الغنيمة', 'سبي هوازن', 'قسمة النبي لغنائم حنين', 'ما يفعله الإمام بالأسرى', 'رد سبي هوازن']"
bukhari-02403,2403,islamweb-0000,['bukhari-02403-00'],إن النبي صلى الله عليه وسلم,[],652355,https://www.islamweb.netnindex.php?page=hadith&LINKID=652355,bukhari-02406,898,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب من ملك من العرب رقيقا فوهب وباع وجامع وفدى وسبى الذرية- الجزء رقم2,باب من ملك من العرب رقيقا فوهب وباع وجامع وفدى وسبى الذرية,454ebdc983a66439b0cd0ab9667ada20,,,إن النبي صلى الله عليه وسلم أغار على بني المصطلق وهم غارون وأنعامهم تسقى على الماء فقتل مقاتلتهم وسبى ذراريهم وأصاب يومئذ جويرية,2403 حدثنا علي بن الحسن بن شقيق أخبرنا عبد الله أخبرنا ابن عون قال كتبت إلى نافع فكتب إلي حدثني به عبد الله بن عمر وكان في ذلك الجيش,0,https://www.islamweb.net/ar/library/content/0/2406/,أغار على بني المصطلق وهم غارون وأنعامهم تسقى على الماء فقتل مقاتلتهم وسبى ذراريهم وأصاب يومئذ جويرية,d9101d03339bf288a1f2fb8effb29120,"['2963ddebd0f3e1e8ab0e8b5861276bf8', '268e62fef9e2476ee52179bf4065e9bd', '558a69a4ecb2576e26a5b292f3509b05', '26b47364c62c9030a4fb6128dd78b59e', '65df84fcd69f4a707499fcd36e04df53', '0f231e1ebbc03d5f7606062690eda995', 'f86456d3ecc0a421b63d40d6635a6ccd']","['غزوة المريسيع (بني المصطلق)', 'زواج النبي من جويرية', 'قصة زواج النبي بأزواجه', 'الخدعة في الحرب', 'المباغتة بالحرب', 'استرقاق الأسير', 'استرقاق النساء والذراري الأسرى']"
bukhari-02404,2404,islamweb-0000,['bukhari-02404-00'],خرجنا مع رسول الله صلى الله عليه وسلم في غزوة,[],652356,https://www.islamweb.netnindex.php?page=hadith&LINKID=652356,bukhari-02407,898,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب من ملك من العرب رقيقا فوهب وباع وجامع وفدى وسبى الذرية- الجزء رقم2,باب من ملك من العرب رقيقا فوهب وباع وجامع وفدى وسبى الذرية,454ebdc983a66439b0cd0ab9667ada20,,,خرجنا مع رسول الله صلى الله عليه وسلم في غزوة بني المصطلق فأصبنا سبيا من سبي العرب فاشتهينا النساء فاشتدت علينا العزبة وأحببنا العزل فسألنا رسول الله صلى الله عليه وسلم فقال ما عليكم أن لا تفعلوا ما من نسمة كائنة إلى يوم القيامة إلا وهي كائنة,2404 حدثنا عبد الله بن يوسف أخبرنا مالك عن ربيعة بن أبي عبد الرحمن عن محمد بن يحيى بن حبان عن ابن محيريز قال رأيت أبا سعيد رضي الله عنه فسألته فقال,0,https://www.islamweb.net/ar/library/content/0/2407/,ما عليكم أن لا تفعلوا ما من نسمة كائنة إلى يوم القيامة إلا وهي كائنة,04a1b71520ff04ad5a1ed3f93c7d89a9,"['cb9d8cb30b8bead7ab42b053065b9c8d', '2963ddebd0f3e1e8ab0e8b5861276bf8', '680fbbb57eb9cda10b1527d990b4b421', '32a5b33385b324e0c27df6f73f07965a', '0f231e1ebbc03d5f7606062690eda995', 'f86456d3ecc0a421b63d40d6635a6ccd', '643bec7426503d5654e9d5847123aa0d']","['الورع عن المشتبهات', 'غزوة المريسيع (بني المصطلق)', 'ثبوت القدر وحقيقته', 'كل شيء بقدر', 'استرقاق الأسير', 'استرقاق النساء والذراري الأسرى', 'حق الزوجين في الولد']"
bukhari-02405,2405,islamweb-0000,['bukhari-02405-00'],ما زلت أحب,[],652357,https://www.islamweb.netnindex.php?page=hadith&LINKID=652357,bukhari-02408,898,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب من ملك من العرب رقيقا فوهب وباع وجامع وفدى وسبى الذرية- الجزء رقم2,باب من ملك من العرب رقيقا فوهب وباع وجامع وفدى وسبى الذرية,454ebdc983a66439b0cd0ab9667ada20,,,ما زلت أحب بني تميم منذ ثلاث سمعت من رسول الله صلى الله عليه وسلم يقول فيهم سمعته يقول هم أشد أمتي على الدجال قال وجاءت صدقاتهم فقال رسول الله صلى الله عليه وسلم هذه صدقات قومنا وكانت سبية منهم عند عائشة فقال أعتقيها فإنها من ولد إسماعيل,2405 حدثنا زهير بن حرب حدثنا جرير عن عمارة بن القعقاع عن أبي زرعة عن أبي هريرة رضي الله عنه قال لا أزال أحب بني تميم وحدثني ابن سلام أخبرنا جرير بن عبد الحميد عن المغيرة عن الحارث عن أبي زرعة عن أبي هريرة وعن عمارة عن أبي زرعة عن أبي هريرة قال,0,https://www.islamweb.net/ar/library/content/0/2408/,هم أشد أمتي على الدجال قال وجاءت صدقاتهم فقال رسول الله صلى الله عليه وسلم هذه صدقات قومنا,5a49a9de4ebd43b0ae646c343e342e50,"['cf8c010778e87f83fae3840b484d6ec9', '3b6a4d30b6ff06e1a7efaf5a3996a117']","['فضل بني تميم', 'إكرام ذرية إسماعيل']"
bukhari-02406,2406,islamweb-0000,['bukhari-02406-00'],قال رسول الله صلى الله عليه وسلم,[],652358,https://www.islamweb.netnindex.php?page=hadith&LINKID=652358,bukhari-02409,899,Sahih,كتاب العتق,إسلام ويب  - صحيح البخاري - كتاب العتق - باب فضل من أدب جاريته وعلمها- الجزء رقم2,باب فضل من أدب جاريته وعلمها,64f3ad018c7e474cbff139698bfe0514,,,قال رسول الله صلى الله عليه وسلم من كانت له جارية فعالها فأحسن إليها ثم أعتقها وتزوجها كان له أجران,2406 حدثنا إسحاق بن إبراهيم سمع محمد بن فضيل عن مطرف عن الشعبي عن أبي بردة عن أبي موسى رضي الله عنه قال,0,https://www.islamweb.net/ar/library/content/0/2409/,من كانت له جارية فعالها فأحسن إليها ثم أعتقها وتزوجها كان له أجران,ebc5bd1f8d7abb51533a22f3753d3afc,"['1b463760365955b5f16822a7dd2d0868', '1d67f55349e33f696bf6f10dde467584', 'a3e42e9b2ea69de19815bcdc68c2fd88', '08ddc30c60a21d338d63c395b6d9f27e', 'fd4f584351c9481fe239ec971cd563d8', '771f6da1ffaf4a79971db07871585aed']","['الرجل يبلغ العلم امرأته وأهله', 'توجيه العبد وتعليمه', 'الإعتاق لوجه الله', 'الرضا بغير الكفء', 'كفاءة الزوج في الحرية', 'الزواج على العتق']"
